100000,1,0.104434
100000,2,0.0962695
100000,3,0.11074
100000,4,0.102386
100000,5,0.0883819
100000,6,0.0854214
100000,7,0.0813964
100000,8,0.115617
100000,9,0.115728
100000,10,0.0803906
100000,11,0.0825596
100000,12,0.0944189
100000,13,0.0754327
100000,14,0.116273
100000,15,0.116761
100000,16,0.114751
100000,17,0.116484
100000,18,0.118984
100000,19,0.117776
100000,20,0.119752
100000,21,0.11918
100000,22,0.118114
100000,23,0.117845
100000,24,0.103162
